,incumplimiento,tipo_de_cuenta,genero,edad_del_cliente,co_solicitantes,dependientes,monto_del_prestamo,ubicacion_de_sucursal,nivel_de_producto,estatus_laboral,es_sostenedor_principal,grupo_de_puntaje_crediticio,area_residencial,estado_actual_de_la_cuenta,tiene_cuenta_conjunta,indicador_aleatorio,residencial_Rural,residencial_Suburbana,residencial_Urbana
183,0.0,Ahorro,Hombre,76.0,2,0,40714.0,Suiza,Basico,Desempleo,False,9,Suburbana,yes,True,,,,
184,0.0,Ahorro,Mujer,20.0,0,0,12449.0,Suiza,Avanzado,Retirado,False,6,Suburbana,no,False,,,,
185,0.0,Ahorro,Mujer,45.0,0,1,9019.0,Suiza,Intermedio,Empleo,True,7,Urbana,yes,False,,,,
186,0.0,Inversiones,Mujer,52.0,0,4,26875.0,Suiza,Avanzado,Estudiante,True,5,Suburbana,no,False,,,,
187,0.0,Inversiones,Mujer,78.0,1,0,33582.0,Suiza,Avanzado,Desempleo,False,9,Urbana,yes,True,,,,
188,0.0,Corriente,Mujer,71.0,1,4,12237.0,Suiza,Avanzado,Empleo,False,1,Rural,yes,True,,,,
189,0.0,Inversiones,Hombre,80.0,0,3,1634.0,Suiza,Intermedio,Empleo,True,5,Suburbana,no,False,,,,
190,0.0,Ahorro,Hombre,24.0,2,4,11438.0,Suiza,Basico,Desempleo,False,10,Rural,no,True,,,,
191,0.0,Corriente,Mujer,66.0,0,2,24986.0,Suiza,Intermedio,Desempleo,True,6,Rural,yes,True,,,,
192,0.0,Ahorro,Hombre,48.0,2,2,48856.0,Suiza,Basico,Estudiante,False,7,Rural,no,True,,,,
193,0.0,Ahorro,Mujer,75.0,0,4,26596.0,Suiza,Avanzado,Estudiante,True,4,Rural,yes,True,,,,
194,0.0,Inversiones,Mujer,78.0,2,2,41615.0,Suiza,Avanzado,Empleo,False,1,Suburbana,no,False,,,,
195,0.0,Corriente,Hombre,41.0,1,3,6092.0,Suiza,Avanzado,Empleo,True,8,Rural,no,True,,,,
196,0.0,Inversiones,Hombre,37.0,2,1,18608.0,Suiza,Avanzado,Desempleo,True,10,Urbana,yes,False,,,,
197,0.0,Inversiones,Hombre,54.0,0,2,17770.0,Suiza,Avanzado,Empleo,True,4,Suburbana,no,False,,,,
198,0.0,Corriente,Mujer,21.0,1,2,28149.0,Suiza,Basico,Empleo,True,3,Rural,no,True,,,,
199,0.0,Ahorro,Hombre,37.0,2,4,11497.0,Suiza,Basico,Desempleo,True,7,Suburbana,yes,False,,,,
200,0.0,Ahorro,Mujer,77.0,2,3,33989.0,Suiza,Avanzado,Empleo,False,2,Urbana,yes,False,,,,
201,0.0,Corriente,Mujer,41.0,2,1,9604.0,Suiza,Intermedio,Empleo,False,8,Rural,no,True,,,,
202,0.0,Ahorro,Mujer,67.0,2,4,1370.0,Suiza,Intermedio,Retirado,True,6,Urbana,yes,False,,,,
203,0.0,Corriente,Hombre,66.0,2,4,29184.0,Suiza,Avanzado,Estudiante,False,7,Rural,no,False,,,,
204,0.0,Corriente,Hombre,68.0,1,3,40019.0,Suiza,Basico,Desempleo,False,5,Urbana,no,False,,,,
205,0.0,Inversiones,Mujer,53.0,1,1,35024.0,Suiza,Intermedio,Retirado,False,9,Rural,yes,False,,,,
206,0.0,Corriente,Hombre,83.0,1,3,31457.0,Suiza,Intermedio,Estudiante,False,5,Suburbana,yes,False,,,,
207,0.0,Inversiones,Hombre,51.0,1,1,34385.0,Suiza,Intermedio,Estudiante,False,5,Rural,yes,False,,,,
208,0.0,Ahorro,Hombre,53.0,0,3,44869.0,Suiza,Avanzado,Estudiante,False,3,Suburbana,yes,False,,,,
209,0.0,Ahorro,Mujer,23.0,1,4,36096.0,Suiza,Intermedio,Retirado,True,1,Rural,yes,False,,,,
210,0.0,Ahorro,Mujer,56.0,2,4,30366.0,Suiza,Intermedio,Retirado,False,2,Rural,yes,True,,,,
211,0.0,Ahorro,Hombre,59.0,2,0,31176.0,Suiza,Intermedio,Estudiante,False,8,Urbana,no,True,,,,
212,0.0,Inversiones,Mujer,75.0,1,2,48264.0,Suiza,Intermedio,Empleo,False,1,Urbana,no,True,,,,
213,0.0,Ahorro,Hombre,29.0,2,3,14378.0,Suiza,Basico,Empleo,True,7,Urbana,yes,False,,,,
214,0.0,Corriente,Hombre,20.0,1,0,40260.0,Suiza,Avanzado,Retirado,False,5,Rural,no,False,,,,
215,0.0,Corriente,Hombre,35.0,2,2,28059.0,Suiza,Avanzado,Retirado,False,3,Rural,no,False,,,,
216,0.0,Corriente,Hombre,57.0,0,3,47046.0,Suiza,Basico,Retirado,False,7,Rural,no,True,,,,
217,0.0,Inversiones,Mujer,38.0,0,1,7271.0,Suiza,Basico,Estudiante,True,9,Suburbana,no,True,,,,
218,0.0,Ahorro,Mujer,32.0,1,2,17026.0,Suiza,Avanzado,Empleo,False,2,Suburbana,yes,True,,,,
219,0.0,Ahorro,Mujer,43.0,1,4,30396.0,Suiza,Intermedio,Retirado,True,8,Rural,no,False,,,,
220,0.0,Ahorro,Hombre,25.0,1,0,32423.0,Suiza,Intermedio,Retirado,False,9,Urbana,no,True,,,,
221,0.0,Inversiones,Hombre,59.0,2,2,36703.0,Suiza,Avanzado,Desempleo,True,3,Urbana,yes,True,,,,
222,0.0,Corriente,Hombre,61.0,1,2,39890.0,Suiza,Intermedio,Estudiante,True,2,Urbana,yes,False,,,,
223,0.0,Corriente,Mujer,31.0,0,4,13352.0,Suiza,Basico,Desempleo,True,7,Rural,yes,True,,,,
224,0.0,Ahorro,Hombre,19.0,2,3,48074.0,Suiza,Intermedio,Empleo,False,5,Urbana,yes,False,,,,
225,0.0,Corriente,Mujer,54.0,1,1,43891.0,Suiza,Intermedio,Desempleo,True,5,Rural,no,True,,,,
226,0.0,Corriente,Mujer,86.0,2,4,2348.0,Suiza,Intermedio,Desempleo,True,10,Suburbana,yes,False,,,,
227,0.0,Inversiones,Mujer,55.0,2,1,31527.0,Suiza,Avanzado,Desempleo,True,5,Urbana,no,False,,,,
228,0.0,Inversiones,Mujer,58.0,1,3,35964.0,Suiza,Basico,Estudiante,True,4,Suburbana,no,False,,,,
229,0.0,Inversiones,Mujer,79.0,2,2,34985.0,Suiza,Intermedio,Empleo,False,5,Urbana,yes,False,,,,
230,0.0,Inversiones,Mujer,77.0,0,1,19956.0,Suiza,Avanzado,Desempleo,False,4,Rural,yes,False,,,,
231,0.0,Ahorro,Hombre,31.0,0,0,9759.0,Suiza,Intermedio,Estudiante,False,6,Rural,yes,True,,,,
232,0.0,Inversiones,Hombre,19.0,2,0,36054.0,Suiza,Basico,Empleo,False,4,Rural,yes,False,,,,
233,0.0,Corriente,Mujer,87.0,1,4,47422.0,Suiza,Intermedio,Retirado,True,2,Rural,yes,False,,,,
234,0.0,Ahorro,Mujer,34.0,2,3,13909.0,Suiza,Basico,Desempleo,False,9,Urbana,yes,False,,,,
235,0.0,Corriente,Hombre,45.0,0,4,4291.0,Suiza,Intermedio,Empleo,True,2,Suburbana,no,False,,,,
236,0.0,Corriente,Mujer,83.0,2,4,26364.0,Suiza,Basico,Desempleo,False,9,Rural,no,True,,,,
237,0.0,Corriente,Mujer,52.0,2,4,37139.0,Suiza,Intermedio,Retirado,False,10,Urbana,no,False,,,,
238,0.0,Inversiones,Hombre,22.0,0,0,35074.0,Suiza,Basico,Empleo,False,6,Suburbana,no,True,,,,
239,0.0,Inversiones,Mujer,82.0,2,0,18388.0,Suiza,Intermedio,Estudiante,True,9,Rural,yes,False,,,,
240,0.0,Ahorro,Mujer,57.0,2,4,20192.0,Suiza,Intermedio,Empleo,False,9,Suburbana,yes,False,,,,
241,0.0,Ahorro,Mujer,73.0,1,0,24001.0,Suiza,Avanzado,Estudiante,False,3,Rural,no,True,,,,
242,0.0,Inversiones,Hombre,53.0,1,3,13804.0,Suiza,Avanzado,Empleo,False,1,Suburbana,no,True,,,,
243,0.0,Corriente,Hombre,62.0,0,4,28027.0,Suiza,Basico,Estudiante,True,1,Suburbana,no,True,,,,
244,0.0,Ahorro,Hombre,40.0,0,0,18574.0,Suiza,Intermedio,Retirado,False,3,Rural,yes,False,,,,
245,0.0,Inversiones,Mujer,64.0,0,1,16049.0,Suiza,Basico,Retirado,False,5,Urbana,yes,True,,,,
246,0.0,Inversiones,Mujer,48.0,1,4,30463.0,Suiza,Avanzado,Retirado,True,3,Suburbana,yes,False,,,,
247,0.0,Inversiones,Hombre,28.0,0,4,26420.0,Suiza,Basico,Empleo,True,9,Rural,no,True,,,,
248,0.0,Corriente,Mujer,27.0,0,3,31326.0,Suiza,Basico,Retirado,False,9,Suburbana,no,True,,,,
249,0.0,Inversiones,Mujer,84.0,0,2,36571.0,Suiza,Avanzado,Desempleo,False,3,Suburbana,yes,False,,,,
250,0.0,Inversiones,Mujer,31.0,1,2,16561.0,Suiza,Intermedio,Retirado,False,3,Urbana,yes,True,,,,
251,0.0,Inversiones,Mujer,27.0,2,3,29310.0,Suiza,Basico,Estudiante,True,5,Suburbana,no,True,,,,
252,0.0,Inversiones,Mujer,18.0,0,3,48466.0,Suiza,Avanzado,Estudiante,True,2,Suburbana,no,False,,,,
253,0.0,Ahorro,Hombre,22.0,2,3,23300.0,Suiza,Intermedio,Estudiante,True,6,Rural,yes,False,,,,
254,0.0,Ahorro,Mujer,37.0,0,2,43923.0,Suiza,Avanzado,Empleo,False,7,Rural,no,False,,,,
255,0.0,Inversiones,Hombre,25.0,2,3,42192.0,Suiza,Basico,Desempleo,True,9,Urbana,yes,True,,,,
256,0.0,Corriente,Mujer,60.0,1,0,10440.0,Suiza,Intermedio,Retirado,False,6,Suburbana,yes,True,,,,
257,0.0,Ahorro,Hombre,18.0,1,4,4424.0,Suiza,Intermedio,Desempleo,True,3,Suburbana,no,True,,,,
258,0.0,Inversiones,Mujer,74.0,0,4,28554.0,Suiza,Avanzado,Desempleo,True,5,Suburbana,no,True,,,,
259,0.0,Ahorro,Hombre,81.0,2,1,10283.0,Suiza,Avanzado,Estudiante,True,4,Urbana,no,True,,,,
260,0.0,Ahorro,Mujer,45.0,1,1,37753.0,Suiza,Avanzado,Estudiante,False,5,Suburbana,yes,False,,,,
261,0.0,Corriente,Hombre,54.0,0,4,45897.0,Suiza,Intermedio,Estudiante,False,8,Rural,no,True,,,,
262,0.0,Inversiones,Mujer,64.0,0,0,13733.0,Suiza,Intermedio,Empleo,False,8,Urbana,no,False,,,,
263,0.0,Inversiones,Hombre,54.0,1,2,46169.0,Suiza,Basico,Desempleo,False,6,Rural,yes,True,,,,
264,0.0,Corriente,Mujer,66.0,1,2,24984.0,Suiza,Intermedio,Desempleo,True,1,Rural,yes,False,,,,
265,0.0,Corriente,Hombre,61.0,0,0,25568.0,Suiza,Basico,Empleo,False,8,Urbana,no,True,,,,
266,0.0,Inversiones,Hombre,73.0,2,2,691.0,Suiza,Avanzado,Empleo,True,8,Rural,yes,True,,,,
267,0.0,Inversiones,Mujer,45.0,2,3,25574.0,Suiza,Avanzado,Empleo,False,2,Suburbana,yes,False,,,,
268,0.0,Corriente,Mujer,23.0,2,4,5417.0,Suiza,Intermedio,Desempleo,False,4,Urbana,yes,True,,,,
269,0.0,Ahorro,Hombre,78.0,0,4,39099.0,Suiza,Avanzado,Desempleo,True,2,Rural,no,False,,,,
270,0.0,Ahorro,Mujer,37.0,1,0,26332.0,Suiza,Avanzado,Estudiante,True,4,Suburbana,no,True,,,,
271,0.0,Corriente,Hombre,19.0,0,2,43428.0,Suiza,Intermedio,Estudiante,False,10,Suburbana,yes,True,,,,
272,0.0,Ahorro,Hombre,54.0,1,1,21206.0,Suiza,Basico,Desempleo,False,7,Rural,yes,False,,,,
273,0.0,Corriente,Hombre,37.0,2,1,14182.0,Suiza,Intermedio,Estudiante,True,9,Suburbana,yes,True,,,,
274,0.0,Ahorro,Mujer,43.0,2,2,27262.0,Suiza,Basico,Empleo,True,8,Urbana,no,False,,,,
275,0.0,Ahorro,Hombre,46.0,1,1,23883.0,Suiza,Intermedio,Retirado,True,9,Rural,yes,True,,,,
276,0.0,Inversiones,Hombre,18.0,1,0,28296.0,Suiza,Intermedio,Estudiante,True,8,Suburbana,yes,True,,,,
277,0.0,Inversiones,Mujer,52.0,0,0,24166.0,Suiza,Avanzado,Desempleo,True,2,Suburbana,no,True,,,,
278,0.0,Ahorro,Mujer,87.0,2,2,26162.0,Suiza,Intermedio,Estudiante,False,7,Rural,yes,True,,,,
279,0.0,Ahorro,Mujer,76.0,0,1,45659.0,Suiza,Intermedio,Estudiante,False,2,Rural,no,True,,,,
280,0.0,Inversiones,Mujer,86.0,0,0,35142.0,Suiza,Basico,Estudiante,False,2,Rural,no,True,,,,
281,0.0,Inversiones,Hombre,50.0,0,0,42330.0,Suiza,Avanzado,Retirado,False,4,Rural,no,True,,,,
282,0.0,Inversiones,Hombre,68.0,2,3,38031.0,Suiza,Basico,Empleo,True,1,Urbana,yes,False,,,,
283,0.0,Corriente,Hombre,29.0,0,3,10734.0,Suiza,Basico,Desempleo,True,5,Rural,yes,True,,,,
284,0.0,Ahorro,Hombre,37.0,0,0,9721.0,Suiza,Avanzado,Retirado,True,6,Urbana,no,True,,,,
285,0.0,Inversiones,Mujer,70.0,0,2,11910.0,Suiza,Avanzado,Desempleo,False,9,Urbana,yes,True,,,,
286,0.0,Ahorro,Hombre,60.0,0,4,15019.0,Suiza,Avanzado,Desempleo,True,10,Rural,no,False,,,,
287,0.0,Corriente,Hombre,67.0,0,4,1551.0,Suiza,Intermedio,Desempleo,True,8,Urbana,yes,False,,,,
288,0.0,Corriente,Mujer,46.0,0,0,45493.0,Suiza,Avanzado,Retirado,False,2,Rural,no,True,,,,
289,0.0,Inversiones,Hombre,74.0,2,0,10265.0,Suiza,Avanzado,Empleo,False,1,Rural,no,True,,,,
290,0.0,Corriente,Hombre,56.0,0,0,11882.0,Suiza,Avanzado,Desempleo,False,2,Suburbana,yes,True,,,,
291,0.0,Ahorro,Hombre,73.0,1,2,13080.0,Suiza,Basico,Empleo,True,7,Rural,yes,False,,,,
292,0.0,Inversiones,Hombre,60.0,0,3,32823.0,Suiza,Basico,Empleo,True,4,Suburbana,yes,True,,,,
293,0.0,Ahorro,Hombre,67.0,0,0,45257.0,Suiza,Intermedio,Estudiante,False,10,Urbana,yes,False,,,,
294,0.0,Ahorro,Hombre,40.0,2,0,12439.0,Suiza,Basico,Retirado,False,5,Suburbana,no,True,,,,
295,0.0,Corriente,Mujer,61.0,2,1,30464.0,Suiza,Intermedio,Retirado,True,7,Urbana,no,False,,,,
296,0.0,Corriente,Mujer,55.0,1,2,807.0,Suiza,Basico,Estudiante,False,3,Rural,yes,False,,,,
297,0.0,Corriente,Hombre,40.0,1,0,3859.0,Suiza,Avanzado,Estudiante,True,10,Urbana,yes,True,,,,
298,0.0,Corriente,Hombre,62.0,2,1,30148.0,Suiza,Basico,Empleo,False,2,Urbana,no,True,,,,
299,0.0,Corriente,Mujer,69.0,2,4,36444.0,Suiza,Intermedio,Desempleo,False,7,Rural,yes,True,,,,
300,0.0,Inversiones,Hombre,67.0,0,0,34519.0,Suiza,Basico,Retirado,False,5,Urbana,yes,True,,,,
301,0.0,Ahorro,Hombre,25.0,2,0,38634.0,Suiza,Avanzado,Desempleo,True,1,Rural,yes,True,,,,
302,0.0,Ahorro,Hombre,18.0,1,1,27823.0,Suiza,Intermedio,Desempleo,True,1,Suburbana,yes,True,,,,
303,0.0,Ahorro,Mujer,25.0,0,2,6726.0,Suiza,Avanzado,Estudiante,False,9,Rural,no,True,,,,
304,0.0,Ahorro,Hombre,46.0,1,0,22189.0,Suiza,Avanzado,Desempleo,True,5,Rural,no,False,,,,
305,0.0,Corriente,Mujer,22.0,0,4,31471.0,Suiza,Intermedio,Empleo,False,1,Urbana,yes,True,,,,
306,0.0,Ahorro,Hombre,64.0,2,0,26454.0,Suiza,Avanzado,Estudiante,False,7,Suburbana,no,True,,,,
307,0.0,Inversiones,Mujer,51.0,1,4,24923.0,Suiza,Avanzado,Desempleo,True,9,Rural,yes,False,,,,
308,0.0,Inversiones,Mujer,82.0,0,3,30891.0,Suiza,Basico,Estudiante,True,1,Suburbana,yes,True,,,,
309,0.0,Ahorro,Hombre,72.0,0,3,14830.0,Suiza,Avanzado,Empleo,True,10,Suburbana,yes,True,,,,
310,0.0,Ahorro,Mujer,60.0,2,4,5391.0,Suiza,Avanzado,Empleo,True,4,Urbana,no,True,,,,
311,0.0,Inversiones,Hombre,47.0,2,2,5492.0,Suiza,Avanzado,Desempleo,False,3,Rural,no,True,,,,
312,0.0,Inversiones,Mujer,34.0,2,0,2461.0,Suiza,Avanzado,Estudiante,True,5,Urbana,no,False,,,,
313,0.0,Corriente,Hombre,43.0,1,0,12997.0,Suiza,Intermedio,Desempleo,True,7,Rural,no,False,,,,
314,0.0,Inversiones,Hombre,25.0,0,3,33051.0,Suiza,Basico,Desempleo,False,8,Suburbana,no,True,,,,
315,0.0,Corriente,Mujer,64.0,2,4,11348.0,Suiza,Avanzado,Estudiante,False,2,Rural,yes,True,,,,
316,0.0,Corriente,Hombre,89.0,1,0,13755.0,Suiza,Avanzado,Desempleo,False,7,Rural,yes,False,,,,
317,0.0,Corriente,Hombre,63.0,1,0,5067.0,Suiza,Intermedio,Empleo,False,1,Suburbana,no,True,,,,
318,0.0,Corriente,Mujer,85.0,1,2,49347.0,Suiza,Avanzado,Estudiante,True,7,Suburbana,no,False,,,,
319,0.0,Corriente,Hombre,50.0,2,1,39781.0,Suiza,Intermedio,Estudiante,True,8,Rural,no,False,,,,
320,0.0,Ahorro,Hombre,18.0,2,3,48503.0,Suiza,Basico,Estudiante,False,2,Urbana,yes,False,,,,
321,0.0,Inversiones,Mujer,36.0,0,3,20889.0,Suiza,Basico,Estudiante,False,9,Rural,no,True,,,,
322,0.0,Corriente,Mujer,48.0,0,1,45023.0,Suiza,Avanzado,Desempleo,True,1,Suburbana,yes,True,,,,
323,0.0,Inversiones,Hombre,31.0,2,0,44419.0,Suiza,Avanzado,Desempleo,True,6,Urbana,yes,True,,,,
324,0.0,Inversiones,Hombre,70.0,1,2,17067.0,Suiza,Avanzado,Empleo,True,1,Suburbana,no,False,,,,
325,0.0,Corriente,Mujer,65.0,1,2,3858.0,Suiza,Intermedio,Retirado,True,3,Suburbana,yes,True,,,,
326,0.0,Ahorro,Mujer,86.0,1,3,23499.0,Suiza,Avanzado,Retirado,True,6,Urbana,yes,True,,,,
327,0.0,Corriente,Hombre,79.0,0,2,42858.0,Suiza,Avanzado,Empleo,False,3,Suburbana,no,False,,,,
328,0.0,Ahorro,Mujer,83.0,1,1,11488.0,Suiza,Basico,Retirado,False,8,Suburbana,yes,True,,,,
329,0.0,Inversiones,Hombre,81.0,0,0,40946.0,Suiza,Avanzado,Empleo,False,5,Suburbana,no,True,,,,
330,0.0,Ahorro,Hombre,87.0,0,1,32021.0,Suiza,Basico,Desempleo,False,2,Suburbana,yes,True,,,,
331,0.0,Ahorro,Hombre,80.0,1,4,6198.0,Suiza,Avanzado,Estudiante,True,4,Suburbana,no,False,,,,
332,0.0,Ahorro,Hombre,50.0,1,3,1773.0,Suiza,Basico,Estudiante,False,9,Suburbana,no,True,,,,
333,0.0,Inversiones,Hombre,58.0,2,2,28043.0,Suiza,Avanzado,Desempleo,True,4,Suburbana,yes,False,,,,
334,0.0,Inversiones,Mujer,65.0,2,4,31849.0,Suiza,Basico,Estudiante,True,10,Suburbana,no,False,,,,
335,0.0,Ahorro,Mujer,30.0,1,2,11741.0,Suiza,Intermedio,Estudiante,True,10,Suburbana,yes,False,,,,
336,0.0,Ahorro,Mujer,48.0,0,0,9997.0,Suiza,Basico,Retirado,True,8,Rural,yes,True,,,,
337,0.0,Corriente,Mujer,85.0,0,0,42375.0,Suiza,Basico,Desempleo,True,5,Rural,no,True,,,,
338,0.0,Ahorro,Hombre,21.0,0,0,33203.0,Suiza,Basico,Retirado,True,10,Suburbana,yes,True,,,,
339,0.0,Corriente,Hombre,36.0,0,2,44541.0,Suiza,Avanzado,Retirado,True,1,Rural,no,False,,,,
340,0.0,Ahorro,Hombre,87.0,0,4,32454.0,Suiza,Avanzado,Estudiante,False,7,Urbana,yes,False,,,,
341,0.0,Corriente,Hombre,30.0,2,0,8502.0,Suiza,Avanzado,Estudiante,True,3,Rural,yes,True,,,,
342,0.0,Inversiones,Mujer,40.0,1,4,4747.0,Suiza,Intermedio,Desempleo,False,10,Suburbana,no,False,,,,
343,0.0,Ahorro,Hombre,18.0,2,2,42488.0,Suiza,Intermedio,Estudiante,False,8,Suburbana,yes,True,,,,
344,0.0,Ahorro,Hombre,71.0,0,4,22198.0,Suiza,Basico,Estudiante,True,3,Rural,yes,True,,,,
345,0.0,Ahorro,Mujer,88.0,0,2,20238.0,Suiza,Intermedio,Desempleo,True,1,Suburbana,yes,True,,,,
346,0.0,Ahorro,Mujer,32.0,0,2,11203.0,Suiza,Basico,Estudiante,False,5,Urbana,yes,True,,,,
347,0.0,Corriente,Mujer,82.0,0,3,48740.0,Suiza,Basico,Retirado,False,2,Urbana,yes,True,,,,
348,0.0,Ahorro,Mujer,88.0,1,2,49922.0,Suiza,Basico,Desempleo,False,4,Suburbana,yes,True,,,,
349,0.0,Inversiones,Hombre,32.0,0,2,18070.0,Suiza,Intermedio,Estudiante,False,1,Urbana,yes,True,,,,
350,0.0,Inversiones,Hombre,38.0,1,1,12892.0,Suiza,Avanzado,Empleo,True,9,Urbana,yes,False,,,,
351,0.0,Ahorro,Mujer,36.0,0,0,45224.0,Suiza,Intermedio,Desempleo,True,6,Rural,no,True,,,,
352,0.0,Inversiones,Hombre,77.0,1,3,32799.0,Suiza,Basico,Desempleo,True,8,Urbana,yes,False,,,,
353,0.0,Ahorro,Hombre,50.0,2,3,16141.0,Suiza,Basico,Empleo,False,4,Rural,yes,False,,,,
354,0.0,Ahorro,Hombre,66.0,0,3,14498.0,Suiza,Intermedio,Estudiante,True,9,Suburbana,no,True,,,,
355,0.0,Inversiones,Mujer,52.0,1,1,6805.0,Suiza,Basico,Estudiante,False,2,Rural,no,False,,,,
356,0.0,Ahorro,Hombre,61.0,2,2,33226.0,Suiza,Basico,Desempleo,True,9,Suburbana,no,False,,,,
357,0.0,Inversiones,Mujer,28.0,0,0,19282.0,Suiza,Intermedio,Desempleo,False,5,Suburbana,yes,False,,,,
358,0.0,Corriente,Hombre,89.0,0,4,13221.0,Suiza,Intermedio,Estudiante,True,6,Suburbana,no,True,,,,
359,0.0,Ahorro,Hombre,83.0,0,2,40263.0,Suiza,Intermedio,Estudiante,True,3,Suburbana,no,True,,,,
360,0.0,Corriente,Hombre,63.0,1,1,12927.0,Suiza,Basico,Retirado,False,4,Suburbana,yes,True,,,,
361,0.0,Inversiones,Mujer,26.0,1,2,47050.0,Suiza,Basico,Desempleo,False,6,Rural,yes,True,,,,
362,0.0,Corriente,Hombre,20.0,2,2,21066.0,Suiza,Avanzado,Desempleo,False,7,Suburbana,no,True,,,,
363,0.0,Corriente,Mujer,43.0,1,1,2730.0,Suiza,Avanzado,Empleo,False,1,Urbana,no,False,,,,
364,0.0,Inversiones,Mujer,89.0,1,3,7011.0,Suiza,Intermedio,Retirado,False,7,Urbana,yes,False,,,,
365,0.0,Corriente,Mujer,65.0,0,3,49780.0,Suiza,Avanzado,Estudiante,True,1,Suburbana,yes,True,,,,
366,0.0,Corriente,Hombre,83.0,0,0,42729.0,Suiza,Basico,Retirado,False,5,Urbana,yes,False,,,,
367,0.0,Inversiones,Hombre,87.0,0,0,26677.0,Suiza,Avanzado,Estudiante,True,6,Rural,yes,False,,,,
368,0.0,Corriente,Hombre,45.0,0,3,5265.0,Suiza,Basico,Estudiante,True,2,Rural,yes,False,,,,
369,0.0,Inversiones,Hombre,43.0,0,4,20854.0,Suiza,Intermedio,Retirado,True,10,Suburbana,no,False,,,,
370,0.0,Corriente,Mujer,42.0,0,2,24429.0,Suiza,Intermedio,Desempleo,True,9,Suburbana,yes,True,,,,
371,0.0,Inversiones,Mujer,29.0,0,4,29320.0,Suiza,Basico,Estudiante,True,10,Suburbana,yes,True,,,,
372,0.0,Inversiones,Mujer,22.0,2,2,46540.0,Suiza,Avanzado,Retirado,False,6,Urbana,yes,True,,,,
373,0.0,Corriente,Hombre,65.0,2,3,30023.0,Suiza,Intermedio,Empleo,False,7,Urbana,yes,False,,,,
374,0.0,Corriente,Mujer,54.0,2,0,6052.0,Suiza,Intermedio,Retirado,True,10,Rural,yes,False,,,,
375,0.0,Corriente,Hombre,61.0,2,0,1127.0,Suiza,Avanzado,Empleo,True,8,Urbana,no,True,,,,
376,0.0,Ahorro,Mujer,32.0,0,4,12489.0,Suiza,Avanzado,Estudiante,False,10,Rural,yes,True,,,,
377,0.0,Ahorro,Hombre,60.0,2,0,14280.0,Suiza,Basico,Retirado,False,1,Urbana,no,False,,,,
378,0.0,Ahorro,Hombre,65.0,0,3,7089.0,Suiza,Avanzado,Retirado,True,8,Rural,yes,True,,,,
379,0.0,Inversiones,Mujer,87.0,2,4,35312.0,Suiza,Avanzado,Empleo,False,4,Suburbana,no,True,,,,
380,0.0,Corriente,Mujer,63.0,1,2,28628.0,Suiza,Avanzado,Retirado,False,10,Urbana,no,False,,,,
381,0.0,Inversiones,Mujer,60.0,2,0,46439.0,Suiza,Basico,Retirado,False,8,Rural,yes,False,,,,
382,0.0,Ahorro,Mujer,38.0,2,1,39152.0,Suiza,Basico,Estudiante,True,6,Urbana,yes,True,,,,
383,0.0,Corriente,Hombre,40.0,0,0,28290.0,Suiza,Intermedio,Retirado,False,9,Suburbana,yes,False,,,,
384,0.0,Inversiones,Mujer,64.0,2,2,41453.0,Suiza,Basico,Desempleo,True,4,Rural,yes,True,,,,
385,0.0,Corriente,Mujer,32.0,1,4,749.0,Suiza,Intermedio,Empleo,True,2,Urbana,yes,False,,,,
386,0.0,Inversiones,Mujer,42.0,0,2,19809.0,Suiza,Avanzado,Retirado,True,2,Urbana,no,False,,,,
387,0.0,Corriente,Hombre,53.0,0,1,26401.0,Suiza,Intermedio,Empleo,True,5,Suburbana,yes,True,,,,
388,0.0,Ahorro,Hombre,68.0,2,3,24076.0,Suiza,Intermedio,Empleo,True,10,Suburbana,yes,False,,,,
389,0.0,Ahorro,Mujer,32.0,0,0,32008.0,Suiza,Avanzado,Empleo,False,9,Rural,no,True,,,,
390,0.0,Corriente,Hombre,85.0,0,4,9675.0,Suiza,Intermedio,Retirado,True,3,Urbana,yes,False,,,,
391,0.0,Inversiones,Mujer,38.0,0,3,25964.0,Suiza,Basico,Retirado,True,8,Urbana,no,True,,,,
392,0.0,Ahorro,Hombre,30.0,0,2,16760.0,Suiza,Basico,Empleo,True,4,Suburbana,yes,False,,,,
393,0.0,Ahorro,Hombre,36.0,0,4,35940.0,Suiza,Basico,Desempleo,False,6,Suburbana,no,False,,,,
394,0.0,Ahorro,Hombre,51.0,0,3,30046.0,Suiza,Basico,Empleo,False,10,Rural,yes,True,,,,
395,0.0,Corriente,Hombre,85.0,1,4,40547.0,Suiza,Intermedio,Desempleo,False,6,Urbana,no,False,,,,
396,0.0,Corriente,Mujer,69.0,2,1,41930.0,Suiza,Intermedio,Empleo,False,3,Urbana,no,True,,,,
397,0.0,Inversiones,Mujer,44.0,1,1,2487.0,Suiza,Avanzado,Estudiante,False,5,Rural,yes,False,,,,
398,0.0,Inversiones,Mujer,46.0,0,0,49742.0,Suiza,Intermedio,Empleo,False,3,Rural,yes,False,,,,
399,0.0,Inversiones,Hombre,45.0,0,0,25605.0,Suiza,Intermedio,Empleo,False,1,Suburbana,yes,True,,,,
400,0.0,Corriente,Mujer,52.0,2,1,13448.0,Suiza,Intermedio,Retirado,True,7,Suburbana,no,False,,,,
